valid_time;latitude;longitude;tp_m;tp_mm;swvl1;swvl4;swvl2;swvl3;sp_pa;sp_hpa;t2m;d2m;strd_jm2;strd_wm2;ssrd_jm2;ssrd_wm2;skt;v10;u10;t2m_c;d2m_c;skt_c;wind_speed;rh;data;t2m_c_mean;t2m_c_min;t2m_c_max;rh_mean;rh_min;rh_max;ssrd_mjm2_dia;tp_mm_dia;wind_speed_mean;sp_hpa_mean;swvl1_mean;;
28/01/2026 20:00;-9;-40.2;0;0;0.07373047;0.13615417;0.1277771;0.140625;96832.555;968.32556;303.8861;290.84912;1.54E+06;428.395;552226;153.39612;309.0879;2.553131;-3.1363525;30.736115;17.699127;35.937897;4.0441546;45.763145;28/01/2026;29.1807251;25.43560791;33.18484497;49.93391418;38.90410614;67.41029358;16.50592804;0.058323145;3.094950914;969.6105347;0.073968254;;
28/01/2026 21:00;-9;-40.2;0;0;0.07371521;0.13615417;0.1277771;0.140625;96833.27;968.33276;303.33722;290.85248;1.53E+06;425.92166;166152;46.15333;306.2116;1.8314362;-2.8466797;30.187225;17.702484;33.061615;3.384929;47.231697;28/01/2026;29.1807251;25.43560791;33.18484497;49.93391418;38.90410614;67.41029358;16.50592804;0.058323145;3.094950914;969.6105347;0.073968254;;
28/01/2026 22:00;-9;-40.2;0;0;0.07369995;0.13615417;0.1277771;0.140625;96849.9;968.49896;302.63147;291.07263;1.50E+06;417.87668;1022;0.28388888;303.96564;1.0447998;-2.5754852;29.481476;17.922638;30.815643;2.77934;49.87193;28/01/2026;29.1807251;25.43560791;33.18484497;49.93391418;38.90410614;67.41029358;16.50592804;0.058323145;3.094950914;969.6105347;0.073968254;;
28/01/2026 23:00;-9;-40.2;3.87E-07;0.00038743;0.07368469;0.13615417;0.1277771;0.140625;96915.06;969.15063;302.24658;291.068;1.51E+06;419.40222;0;0;302.76816;0.35908508;-2.7146912;29.096588;17.918;29.618164;2.738337;50.976307;28/01/2026;29.1807251;25.43560791;33.18484497;49.93391418;38.90410614;67.41029358;16.50592804;0.058323145;3.094950914;969.6105347;0.073968254;;
29/01/2026 00:00;-9;-40.2;1.67E-06;0.00166893;0.07369995;0.13615417;0.12776184;0.140625;96995.44;969.95435;301.779;291.11328;1.50E+06;417.81;0;0;301.936;-0.54985046;-2.0850372;28.628998;17.963287;28.78601;2.15632;52.52343;29/01/2026;29.34750175;24.03414917;35.27026367;50.06829453;30.26194191;72.1701889;22.36810493;0.021710992;3.451884508;969.6298828;0.073643364;;
29/01/2026 01:00;-9;-40.2;1.78E-05;0.017769635;0.07388306;0.13615417;0.12776184;0.140625;97049.29;970.4929;301.557;291.16498;1.53E+06;424.58307;0;0;301.5041;-0.57832336;-1.5836792;28.407013;18.014984;28.354095;1.6859708;53.377277;29/01/2026;29.34750175;24.03414917;35.27026367;50.06829453;30.26194191;72.1701889;22.36810493;0.021710992;3.451884508;969.6298828;0.073643364;;
29/01/2026 02:00;-9;-40.2;0;0;0.07388306;0.13615417;0.12776184;0.140625;97019.016;970.1902;301.0933;291.24936;1.51E+06;419.0509;0;0;300.9059;0.5196991;-1.6230621;27.943298;18.099365;27.75592;1.7042353;55.127724;29/01/2026;29.34750175;24.03414917;35.27026367;50.06829453;30.26194191;72.1701889;22.36810493;0.021710992;3.451884508;969.6298828;0.073643364;;
29/01/2026 03:00;-9;-40.2;1.67E-06;0.00166893;0.073898315;0.13615417;0.12776184;0.140625;96994.42;969.9442;300.60132;291.12122;1.49E+06;414.50952;0;0;300.33963;1.4306793;-2.2461395;27.451324;17.971222;27.189636;2.6630783;56.278294;29/01/2026;29.34750175;24.03414917;35.27026367;50.06829453;30.26194191;72.1701889;22.36810493;0.021710992;3.451884508;969.6298828;0.073643364;;
29/01/2026 04:00;-9;-40.2;0;0;0.073898315;0.13615417;0.12776184;0.140625;96945.82;969.4582;300.30637;290.75934;1.50E+06;418.0503;0;0;300.05432;2.1834412;-3.4627075;27.156372;17.609344;26.904327;4.093624;55.9681;29/01/2026;29.34750175;24.03414917;35.27026367;50.06829453;30.26194191;72.1701889;22.36810493;0.021710992;3.451884508;969.6298828;0.073643364;;
29/01/2026 05:00;-9;-40.2;7.45E-09;7.45E-06;0.073898315;0.13615417;0.12774658;0.140625;96929.41;969.29407;299.41318;290.99237;1.43E+06;398.10736;0;0;299.30756;2.4658508;-3.8164978;26.263184;17.842377;26.157562;4.5437956;59.858425;29/01/2026;29.34750175;24.03414917;35.27026367;50.06829453;30.26194191;72.1701889;22.36810493;0.021710992;3.451884508;969.6298828;0.073643364;;
29/01/2026 06:00;-9;-40.2;0;0;0.073898315;0.13615417;0.12774658;0.140625;96951.1;969.511;298.64047;291.45627;1.43E+06;395.90445;0;0;298.6623;2.5460815;-3.632904;25.490479;18.306274;25.512299;4.4362736;64.51216;29/01/2026;29.34750175;24.03414917;35.27026367;50.06829453;30.26194191;72.1701889;22.36810493;0.021710992;3.451884508;969.6298828;0.073643364;;
29/01/2026 07:00;-9;-40.2;0;0;0.073898315;0.13615417;0.12774658;0.140625;97029.766;970.29767;297.9098;291.47766;1.39E+06;386.21304;0;0;297.93066;1.9951477;-3.3676758;24.759796;18.327667;24.78067;3.914314;67.469635;29/01/2026;29.34750175;24.03414917;35.27026367;50.06829453;30.26194191;72.1701889;22.36810493;0.021710992;3.451884508;969.6298828;0.073643364;;
29/01/2026 08:00;-9;-40.2;0;0;0.073898315;0.13615417;0.12774658;0.140625;97080.484;970.8049;297.3767;291.69873;1.38E+06;383.11362;0;0;297.32068;1.4573212;-3.3117065;24.226715;18.548737;24.170685;3.6181743;70.626564;29/01/2026;29.34750175;24.03414917;35.27026367;50.06829453;30.26194191;72.1701889;22.36810493;0.021710992;3.451884508;969.6298828;0.073643364;;
29/01/2026 09:00;-9;-40.2;0;0;0.07388306;0.13615417;0.12774658;0.140625;97149.41;971.4941;297.18414;291.85974;1.41E+06;390.70944;16576;4.6044445;297.13873;1.2379456;-3.069397;24.03415;18.709747;23.988739;3.3096385;72.17019;29/01/2026;29.34750175;24.03414917;35.27026367;50.06829453;30.26194191;72.1701889;22.36810493;0.021710992;3.451884508;969.6298828;0.073643364;;
29/01/2026 10:00;-9;-40.2;0;0;0.07388306;0.13615417;0.12774658;0.140625;97179.984;971.79987;297.9995;291.7242;1.39E+06;386.05307;477486;132.635;299.2466;1.8922272;-4.0481567;24.849518;18.574219;26.096619;4.468568;68.15422;29/01/2026;29.34750175;24.03414917;35.27026367;50.06829453;30.26194191;72.1701889;22.36810493;0.021710992;3.451884508;969.6298828;0.073643364;;
29/01/2026 11:00;-9;-40.2;0;0;0.07385254;0.13615417;0.12773132;0.14060974;97208.7;972.08704;299.64764;291.4535;1.39E+06;386.83444;1.35E+06;373.8989;303.66492;1.8717346;-4.3519287;26.49765;18.303497;30.514923;4.73737;60.772617;29/01/2026;29.34750175;24.03414917;35.27026367;50.06829453;30.26194191;72.1701889;22.36810493;0.021710992;3.451884508;969.6298828;0.073643364;;
29/01/2026 12:00;-9;-40.2;0;0;0.073791504;0.13615417;0.12773132;0.14060974;97188.17;971.8817;301.66125;290.99493;1.42E+06;395.25583;2.22E+06;615.7339;309.0059;1.4281921;-4.3526154;28.511261;17.84494;35.855896;4.580938;52.49083;29/01/2026;29.34750175;24.03414917;35.27026367;50.06829453;30.26194191;72.1701889;22.36810493;0.021710992;3.451884508;969.6298828;0.073643364;;
29/01/2026 13:00;-9;-40.2;0;0;0.07371521;0.13615417;0.12773132;0.14060974;97155.34;971.55347;303.78455;290.30402;1.46E+06;404.44055;2.92E+06;810.30664;314.3428;1.1399841;-4.2218933;30.634552;17.154022;41.19281;4.3730936;44.47138;29/01/2026;29.34750175;24.03414917;35.27026367;50.06829453;30.26194191;72.1701889;22.36810493;0.021710992;3.451884508;969.6298828;0.073643364;;
29/01/2026 14:00;-9;-40.2;0;0;0.073638916;0.13615417;0.12773132;0.14059448;97064.31;970.6431;304.9796;289.49814;1.51E+06;418.96777;2.62E+06;728.3311;316.25366;0.88542175;-3.8100433;31.82962;16.348145;43.10367;3.9115727;39.478504;29/01/2026;29.34750175;24.03414917;35.27026367;50.06829453;30.26194191;72.1701889;22.36810493;0.021710992;3.451884508;969.6298828;0.073643364;;
29/01/2026 15:00;-9;-40.2;0;0;0.07354736;0.13615417;0.12773132;0.14059448;96980.33;969.8033;306.58844;289.0246;1.53E+06;425.67834;3.05E+06;846.4;319.66647;0.7840576;-3.4346771;33.438446;15.874603;46.51648;3.5230317;34.98953;29/01/2026;29.34750175;24.03414917;35.27026367;50.06829453;30.26194191;72.1701889;22.36810493;0.021710992;3.451884508;969.6298828;0.073643364;;
29/01/2026 16:00;-9;-40.2;0;0;0.07342529;0.13615417;0.12771606;0.14057922;96865.83;968.65826;307.75653;288.94415;1.54E+06;427.8739;3.31E+06;918.51166;322.7832;0.87312317;-2.9790192;34.606537;15.794159;49.63321;3.1043358;32.618393;29/01/2026;29.34750175;24.03414917;35.27026367;50.06829453;30.26194191;72.1701889;22.36810493;0.021710992;3.451884508;969.6298828;0.073643364;;
29/01/2026 17:00;-9;-40.2;0;0;0.07333374;0.13615417;0.12771606;0.14056396;96766.84;967.66846;308.3474;288.6023;1.55E+06;430.72778;2.94E+06;817.63666;323.50568;1.0653534;-2.8642578;35.19742;15.452301;50.355682;3.0559697;30.885706;29/01/2026;29.34750175;24.03414917;35.27026367;50.06829453;30.26194191;72.1701889;22.36810493;0.021710992;3.451884508;969.6298828;0.073643364;;
29/01/2026 18:00;-9;-40.2;0;0;0.073272705;0.13615417;0.12771606;0.1405487;96692.05;966.9205;308.42026;288.34717;1.57E+06;434.77554;2.14E+06;594.64166;321.35486;1.0561981;-3.1165314;35.270264;15.197174;48.204865;3.2906415;30.261942;29/01/2026;29.34750175;24.03414917;35.27026367;50.06829453;30.26194191;72.1701889;22.36810493;0.021710992;3.451884508;969.6298828;0.073643364;;
29/01/2026 19:00;-9;-40.2;0;0;0.07325745;0.13615417;0.12771606;0.1405487;96760.7;967.60706;306.1717;289.10425;1.59E+06;440.87946;797698;221.58278;315.23215;0.8339844;-2.9853516;33.021698;15.954254;42.082153;3.0996537;35.99845;29/01/2026;29.34750175;24.03414917;35.27026367;50.06829453;30.26194191;72.1701889;22.36810493;0.021710992;3.451884508;969.6298828;0.073643364;;
29/01/2026 20:00;-9;-40.2;4.47E-07;0.000447035;0.07325745;0.13615417;0.12771606;0.1405487;96767.81;967.6781;305.8319;289.10815;1.58E+06;439.57834;415176;115.32667;311.23206;0.6139374;-3.2944946;32.681915;15.95816;38.08206;3.3512108;36.701054;29/01/2026;29.34750175;24.03414917;35.27026367;50.06829453;30.26194191;72.1701889;22.36810493;0.021710992;3.451884508;969.6298828;0.073643364;;
29/01/2026 21:00;-9;-40.2;0;0;0.07324219;0.13615417;0.1277008;0.14053345;96748.914;967.48914;305.0031;289.51202;1.56E+06;432.56055;120724;33.534443;307.94763;0.16294861;-3.1402893;31.853119;16.36203;34.797638;3.144514;39.460938;29/01/2026;29.34750175;24.03414917;35.27026367;50.06829453;30.26194191;72.1701889;22.36810493;0.021710992;3.451884508;969.6298828;0.073643364;;
29/01/2026 22:00;-9;-40.2;1.49E-07;0.000149012;0.07324219;0.13615417;0.1277008;0.14053345;96772.586;967.7258;304.27325;289.98657;1.54E+06;428.65945;788;0.2188889;305.6476;-0.23365784;-2.938797;31.12326;16.836578;32.49762;2.9480712;42.38864;29/01/2026;29.34750175;24.03414917;35.27026367;50.06829453;30.26194191;72.1701889;22.36810493;0.021710992;3.451884508;969.6298828;0.073643364;;
29/01/2026 23:00;-9;-40.2;0;0;0.07324219;0.13615417;0.1277008;0.14053345;96815.89;968.15894;303.61343;290.3556;1.53E+06;424.33777;-2;-0.000555556;304.2077;0.108184814;-3.1289673;30.46344;17.205597;31.057709;3.130837;45.054985;29/01/2026;29.34750175;24.03414917;35.27026367;50.06829453;30.26194191;72.1701889;22.36810493;0.021710992;3.451884508;969.6298828;0.073643364;;
30/01/2026 00:00;-9;-40.2;0;0;0.07324219;0.13615417;0.1277008;0.14053345;96869.14;968.6914;302.9986;290.72772;1.53E+06;424.2022;0;0;303.2387;0.67245483;-2.7714996;29.848602;17.577728;30.088715;2.8519127;47.780563;30/01/2026;29.62955475;24.68191528;34.98043823;52.85037613;34.09630203;72.97737122;23.50040436;0.228303671;3.180135489;968.680603;0.073726654;;
30/01/2026 01:00;-9;-40.2;1.15E-06;0.001152977;0.07324219;0.13615417;0.1277008;0.14053345;96933.95;969.33954;302.31012;291.1137;1.51E+06;419.85568;0;0;302.3921;1.3534698;-1.3675232;29.160126;17.963715;29.242096;1.9240583;50.935917;30/01/2026;29.62955475;24.68191528;34.98043823;52.85037613;34.09630203;72.97737122;23.50040436;0.228303671;3.180135489;968.680603;0.073726654;;
30/01/2026 02:00;-9;-40.2;2.05E-06;0.002050772;0.07325745;0.13615417;0.12768555;0.14053345;96950.62;969.50616;301.68964;291.41922;1.52E+06;421.6753;0;0;301.7308;2.3096771;-0.7345581;28.539642;18.269226;28.58081;2.4236717;53.820698;30/01/2026;29.62955475;24.68191528;34.98043823;52.85037613;34.09630203;72.97737122;23.50040436;0.228303671;3.180135489;968.680603;0.073726654;;
30/01/2026 03:00;-9;-40.2;6.07E-06;0.006068498;0.07333374;0.13615417;0.12768555;0.14053345;96921.7;969.21704;301.27386;291.57678;1.52E+06;423.0871;0;0;301.26578;2.3542633;-1.2261963;28.12387;18.426788;28.115784;2.6544516;55.683655;30/01/2026;29.62955475;24.68191528;34.98043823;52.85037613;34.09630203;72.97737122;23.50040436;0.228303671;3.180135489;968.680603;0.073726654;;
30/01/2026 04:00;-9;-40.2;1.47E-06;0.00147149;0.073349;0.13615417;0.12768555;0.14053345;96841.34;968.41345;300.80585;291.6803;1.49E+06;413.32764;0;0;300.6482;2.360281;-1.5625305;27.655853;18.530304;27.4982;2.8306234;57.59549;30/01/2026;29.62955475;24.68191528;34.98043823;52.85037613;34.09630203;72.97737122;23.50040436;0.228303671;3.180135489;968.680603;0.073726654;;
30/01/2026 05:00;-9;-40.2;0;0;0.07336426;0.13615417;0.12768555;0.14053345;96807.11;968.0711;300.4244;291.80765;1.49E+06;413.9253;0;0;300.2273;2.3048878;-2.2338715;27.274414;18.657654;27.077301;3.2097802;59.365517;30/01/2026;29.62955475;24.68191528;34.98043823;52.85037613;34.09630203;72.97737122;23.50040436;0.228303671;3.180135489;968.680603;0.073726654;;
30/01/2026 06:00;-9;-40.2;0;0;0.07336426;0.13615417;0.12768555;0.14053345;96814.984;968.14984;299.8946;292.05652;1.47E+06;408.71347;0;0;299.74133;1.7537384;-3.688736;26.744598;18.906525;26.59134;4.084406;62.19951;30/01/2026;29.62955475;24.68191528;34.98043823;52.85037613;34.09630203;72.97737122;23.50040436;0.228303671;3.180135489;968.680603;0.073726654;;
30/01/2026 07:00;-9;-40.2;0;0;0.07336426;0.13615417;0.12767029;0.14053345;96873.59;968.73596;298.7717;291.86456;1.42E+06;395.4889;0;0;298.91357;1.0245552;-3.8097382;25.621704;18.71457;25.76358;3.9451005;65.66987;30/01/2026;29.62955475;24.68191528;34.98043823;52.85037613;34.09630203;72.97737122;23.50040436;0.228303671;3.180135489;968.680603;0.073726654;;
30/01/2026 08:00;-9;-40.2;0;0;0.07336426;0.13615417;0.12767029;0.14053345;96935.76;969.3576;298.2106;292.28305;1.41E+06;392.47943;0;0;298.27618;0.81573486;-3.6671448;25.060608;19.133057;25.12619;3.756777;69.69293;30/01/2026;29.62955475;24.68191528;34.98043823;52.85037613;34.09630203;72.97737122;23.50040436;0.228303671;3.180135489;968.680603;0.073726654;;
30/01/2026 09:00;-9;-40.2;0;0;0.07337952;0.13615417;0.12767029;0.14053345;96980.22;969.8022;297.8319;292.66022;1.40E+06;390.0514;15700;4.361111;297.84686;0.5801964;-3.2718506;24.681915;19.510223;24.696869;3.3228955;72.97737;30/01/2026;29.62955475;24.68191528;34.98043823;52.85037613;34.09630203;72.97737122;23.50040436;0.228303671;3.180135489;968.680603;0.073726654;;
30/01/2026 10:00;-9;-40.2;0;0;0.07337952;0.13615417;0.12767029;0.14053345;97037.51;970.37506;298.59552;292.8527;1.42E+06;395.1961;387514;107.64278;299.59692;0.5676365;-4.095047;25.445526;19.702698;26.44693;4.134201;70.57233;30/01/2026;29.62955475;24.68191528;34.98043823;52.85037613;34.09630203;72.97737122;23.50040436;0.228303671;3.180135489;968.680603;0.073726654;;
30/01/2026 11:00;-9;-40.2;0;0;0.07336426;0.13615417;0.12767029;0.14053345;97090.14;970.9014;299.7658;292.8601;1.47E+06;407.62695;856416;237.89333;302.56317;0.27477837;-4.219986;26.615814;19.710114;29.413177;4.2289224;65.88653;30/01/2026;29.62955475;24.68191528;34.98043823;52.85037613;34.09630203;72.97737122;23.50040436;0.228303671;3.180135489;968.680603;0.073726654;;
30/01/2026 12:00;-9;-40.2;8.00E-05;0.07997006;0.07420349;0.13615417;0.12765503;0.14053345;97077.82;970.7782;302.0384;292.2655;1.47E+06;408.2089;2.03E+06;563.27277;308.7765;-0.79932404;-4.551422;28.888397;19.115509;35.626495;4.621078;55.6112;30/01/2026;29.62955475;24.68191528;34.98043823;52.85037613;34.09630203;72.97737122;23.50040436;0.228303671;3.180135489;968.680603;0.073726654;;
30/01/2026 13:00;-9;-40.2;9.06E-06;0.009059906;0.07424927;0.13615417;0.12765503;0.14051819;97070.984;970.70984;303.8287;291.40225;1.52E+06;422.99445;2.45E+06;680.7633;312.80353;-1.3850727;-3.7927551;30.67871;18.252258;39.653534;4.037749;47.538483;30/01/2026;29.62955475;24.68191528;34.98043823;52.85037613;34.09630203;72.97737122;23.50040436;0.228303671;3.180135489;968.680603;0.073726654;;
30/01/2026 14:00;-9;-40.2;3.38E-06;0.003375113;0.07417297;0.13615417;0.12765503;0.14051819;96989.2;969.892;305.54868;291.14978;1.53E+06;425.05832;3.12E+06;865.5267;318.0229;-1.4244099;-3.215393;32.39868;17.999786;44.872894;3.5167737;42.442574;30/01/2026;29.62955475;24.68191528;34.98043823;52.85037613;34.09630203;72.97737122;23.50040436;0.228303671;3.180135489;968.680603;0.073726654;;
30/01/2026 15:00;-9;-40.2;4.57E-06;0.004574657;0.0740509;0.13615417;0.12765503;0.14050293;96902.125;969.02124;306.6983;290.80957;1.57E+06;437.24722;3.33E+06;924.94275;321.7497;-1.346571;-2.6466656;33.54831;17.659576;48.5997;2.9695272;38.948288;30/01/2026;29.62955475;24.68191528;34.98043823;52.85037613;34.09630203;72.97737122;23.50040436;0.228303671;3.180135489;968.680603;0.073726654;;
30/01/2026 16:00;-9;-40.2;7.45E-08;7.45E-05;0.073898315;0.13615417;0.12765503;0.14048767;96798.44;967.9844;307.27615;290.4494;1.57E+06;435.6611;3.01E+06;835.5511;322.8951;-1.3590298;-2.2060146;34.12616;17.299408;49.745117;2.591035;36.865765;30/01/2026;29.62955475;24.68191528;34.98043823;52.85037613;34.09630203;72.97737122;23.50040436;0.228303671;3.180135489;968.680603;0.073726654;;
30/01/2026 17:00;-9;-40.2;0;0;0.07373047;0.13615417;0.12763977;0.14048767;96722.875;967.22876;307.891;290.17358;1.59E+06;441.84167;2.94E+06;816.4144;323.98697;-1.3964539;-1.8020363;34.740997;17.02359;50.836975;2.2797847;35.012398;30/01/2026;29.62955475;24.68191528;34.98043823;52.85037613;34.09630203;72.97737122;23.50040436;0.228303671;3.180135489;968.680603;0.073726654;;
30/01/2026 18:00;-9;-40.2;8.55E-07;0.000855325;0.07362366;0.13615417;0.12763977;0.14047241;96648.23;966.48224;308.13043;289.9644;1.60E+06;443.2389;2.48E+06;689.69666;323.34064;-1.289671;-1.4292145;34.98044;16.814392;50.190643;1.9250728;34.096302;30/01/2026;29.62955475;24.68191528;34.98043823;52.85037613;34.09630203;72.97737122;23.50040436;0.228303671;3.180135489;968.680603;0.073726654;;
30/01/2026 19:00;-9;-40.2;3.40E-06;0.003397465;0.07359314;0.13615417;0.12763977;0.14045715;96684.83;966.84827;306.26;292.46417;1.60E+06;444.81;1.70E+06;471.74832;320.0279;-1.7404099;-2.481903;33.110016;19.314178;46.8779;3.0313148;44.27414;30/01/2026;29.62955475;24.68191528;34.98043823;52.85037613;34.09630203;72.97737122;23.50040436;0.228303671;3.180135489;968.680603;0.073726654;;
30/01/2026 20:00;-9;-40.2;0;0;0.07356262;0.13615417;0.12763977;0.14045715;96672.125;966.72125;305.71423;292.4821;1.61E+06;447.62054;890350;247.31944;315.07098;-2.0610647;-2.589857;32.56424;19.332092;41.92099;3.3098862;45.703094;30/01/2026;29.62955475;24.68191528;34.98043823;52.85037613;34.09630203;72.97737122;23.50040436;0.228303671;3.180135489;968.680603;0.073726654;;
30/01/2026 21:00;-9;-40.2;0.000116259;0.11625885;0.074783325;0.13615417;0.12763977;0.14045715;96702.06;967.0206;304.06348;292.52045;1.57E+06;435.9161;296790;82.441666;310.0713;-2.100645;-2.6242867;30.913483;19.370453;36.921295;3.3614862;50.30062;30/01/2026;29.62955475;24.68191528;34.98043823;52.85037613;34.09630203;72.97737122;23.50040436;0.228303671;3.180135489;968.680603;0.073726654;;
30/01/2026 22:00;-9;-40.2;0;0;0.074783325;0.13615417;0.12763977;0.14045715;96736.36;967.3636;303.55957;292.5675;1.55E+06;430.4161;1136;0.31555554;306.2101;-1.9029608;-2.1672287;30.409576;19.417511;33.06012;2.8841186;51.920025;30/01/2026;29.62955475;24.68191528;34.98043823;52.85037613;34.09630203;72.97737122;23.50040436;0.228303671;3.180135489;968.680603;0.073726654;;
30/01/2026 23:00;-9;-40.2;-5.95E-09;-5.95E-06;0.074783325;0.13615417;0.12762451;0.14045715;96772.31;967.72314;303.12762;292.6565;1.53E+06;426.3461;0;0;304.44388;-1.514679;-1.8984127;29.97763;19.5065;31.293884;2.4286258;53.515743;30/01/2026;29.62955475;24.68191528;34.98043823;52.85037613;34.09630203;72.97737122;23.50040436;0.228303671;3.180135489;968.680603;0.073726654;;
31/01/2026 00:00;-9;-40.2;2.38E-08;2.38E-05;0.074783325;0.13615417;0.12762451;0.14045715;96824.83;968.2483;302.73257;292.7589;1.53E+06;424.08;0;0;303.39648;-0.9973297;-1.7670021;29.58258;19.608917;30.24649;2.02903;55.093628;31/01/2026;30.78079987;25.9190979;36.15841675;50.06814194;28.9054451;70.05644989;25.26973152;0.011358961;3.004384995;967.3629761;0.074260712;;
31/01/2026 01:00;-9;-40.2;0;0;0.07476807;0.13615417;0.12762451;0.14045715;96865.95;968.65955;302.34387;292.95074;1.52E+06;423.3357;0;0;302.65158;-0.32494736;-1.657259;29.193878;19.80075;29.501587;1.6888156;57.01613;31/01/2026;30.78079987;25.9190979;36.15841675;50.06814194;28.9054451;70.05644989;25.26973152;0.011358961;3.004384995;967.3629761;0.074260712;;
31/01/2026 02:00;-9;-40.2;0;0;0.07475281;0.13615417;0.12762451;0.14045715;96857.875;968.57874;301.80432;293.17203;1.49E+06;414.98096;0;0;301.833;0.5644407;-1.4407196;28.654327;20.022034;28.683014;1.5473416;59.634815;31/01/2026;30.78079987;25.9190979;36.15841675;50.06814194;28.9054451;70.05644989;25.26973152;0.011358961;3.004384995;967.3629761;0.074260712;;
31/01/2026 03:00;-9;-40.2;0;0;0.07473755;0.13615417;0.12762451;0.14045715;96809.25;968.0925;301.30658;293.3795;1.49E+06;414.86597;0;0;301.195;1.1433744;-0.9194336;28.156586;20.229492;28.045013;1.4671957;62.175594;31/01/2026;30.78079987;25.9190979;36.15841675;50.06814194;28.9054451;70.05644989;25.26973152;0.011358961;3.004384995;967.3629761;0.074260712;;
31/01/2026 04:00;-9;-40.2;0;0;0.07472229;0.13615417;0.12760925;0.14045715;96760.47;967.6047;300.82233;293.52417;1.49E+06;412.95874;0;0;300.63202;1.3170805;-0.35217285;27.672333;20.374176;27.482025;1.3633513;64.52881;31/01/2026;30.78079987;25.9190979;36.15841675;50.06814194;28.9054451;70.05644989;25.26973152;0.011358961;3.004384995;967.3629761;0.074260712;;
31/01/2026 05:00;-9;-40.2;0;0;0.07470703;0.13615417;0.12760925;0.14045715;96705.734;967.0574;300.43158;293.7071;1.50E+06;417.6264;0;0;300.30164;1.1316109;0.056900024;27.281586;20.557098;27.151642;1.1330405;66.76882;31/01/2026;30.78079987;25.9190979;36.15841675;50.06814194;28.9054451;70.05644989;25.26973152;0.011358961;3.004384995;967.3629761;0.074260712;;
31/01/2026 06:00;-9;-40.2;0;0;0.07469177;0.13615417;0.12760925;0.14045715;96683.72;966.83716;299.76074;293.8482;1.46E+06;405.44556;0;0;299.60825;0.9573345;0.06939697;26.610748;20.698212;26.458252;0.9598465;70.05645;31/01/2026;30.78079987;25.9190979;36.15841675;50.06814194;28.9054451;70.05644989;25.26973152;0.011358961;3.004384995;967.3629761;0.074260712;;
31/01/2026 07:00;-9;-40.2;0;0;0.07469177;0.13615417;0.12760925;0.14045715;96735.125;967.35126;299.23187;293.27872;1.44E+06;400.97137;0;0;298.92325;-0.1349926;-1.8620605;26.081879;20.128723;25.773254;1.8669474;69.77968;31/01/2026;30.78079987;25.9190979;36.15841675;50.06814194;28.9054451;70.05644989;25.26973152;0.011358961;3.004384995;967.3629761;0.074260712;;
31/01/2026 08:00;-9;-40.2;0;0;0.07467651;0.13615417;0.12760925;0.14045715;96782.69;967.8269;299.1447;292.87213;1.45E+06;403.01193;0;0;298.6612;-0.005952835;-2.9808502;25.99472;19.722137;25.5112;2.9808562;68.3957;31/01/2026;30.78079987;25.9190979;36.15841675;50.06814194;28.9054451;70.05644989;25.26973152;0.011358961;3.004384995;967.3629761;0.074260712;;
31/01/2026 09:00;-9;-40.2;0;0;0.074661255;0.13615417;0.127594;0.14045715;96822.55;968.22546;299.0691;292.77216;1.46E+06;405.505;13230;3.675;298.67557;-0.026016235;-3.9440918;25.919098;19.622162;25.525574;3.9441776;68.27728;31/01/2026;30.78079987;25.9190979;36.15841675;50.06814194;28.9054451;70.05644989;25.26973152;0.011358961;3.004384995;967.3629761;0.074260712;;
31/01/2026 10:00;-9;-40.2;0;0;0.074645996;0.13615417;0.127594;0.14045715;96903.14;969.03143;299.76868;293.0055;1.43E+06;396.83972;479708;133.25223;300.719;-0.4225769;-4.9057007;26.618683;19.8555;27.569;4.923867;66.471954;31/01/2026;30.78079987;25.9190979;36.15841675;50.06814194;28.9054451;70.05644989;25.26973152;0.011358961;3.004384995;967.3629761;0.074260712;;
31/01/2026 11:00;-9;-40.2;4.26E-07;0.000426173;0.07458496;0.13615417;0.127594;0.1404419;96957.86;969.5786;301.49414;292.8078;1.43E+06;397.41388;1.33E+06;370.26166;305.0291;-0.78341675;-4.915024;28.344147;19.657806;31.87912;4.9770675;59.36219;31/01/2026;30.78079987;25.9190979;36.15841675;50.06814194;28.9054451;70.05644989;25.26973152;0.011358961;3.004384995;967.3629761;0.074260712;;
31/01/2026 12:00;-9;-40.2;3.92E-06;0.003919005;0.074539185;0.13615417;0.127594;0.1404419;96967.875;969.6788;303.43066;292.25977;1.47E+06;408.34583;2.12E+06;588.03;310.10056;-1.0867481;-4.6960907;30.28067;19.109772;36.95056;4.820196;51.31175;31/01/2026;30.78079987;25.9190979;36.15841675;50.06814194;28.9054451;70.05644989;25.26973152;0.011358961;3.004384995;967.3629761;0.074260712;;
31/01/2026 13:00;-9;-40.2;4.72E-06;0.004723668;0.07444763;0.13615417;0.127594;0.1404419;96951.16;969.51154;304.92007;291.70032;1.53E+06;423.99667;2.61E+06;723.795;314.44766;-0.9577236;-3.9621124;31.77008;18.550323;41.29767;4.07622;45.521873;31/01/2026;30.78079987;25.9190979;36.15841675;50.06814194;28.9054451;70.05644989;25.26973152;0.011358961;3.004384995;967.3629761;0.074260712;;
