valid_time,latitude,longitude,tp_m,tp_mm,swvl2,swvl4,swvl1,swvl3,sp_pa,sp_hpa,d2m,t2m,strd_jm2,strd_wm2,ssrd_jm2,ssrd_wm2,skt,u10,v10,t2m_c,d2m_c,skt_c,wind_speed,rh,data,t2m_c_mean,t2m_c_min,t2m_c_max,rh_mean,rh_min,rh_max,ssrd_mjm2_dia,tp_mm_dia,wind_speed_mean,sp_hpa_mean,swvl1_mean
2010-03-09 00:00:00,-4.199999999999166,-38.499999999995396,1.4901161e-06,0.0014901161,0.3441925,0.41738892,0.22325134,0.3258667,100337.84,1003.3784,297.13306,299.7848,1.491788e+06,414.38556,0.0,0.0,299.5412,-1.7249756,-1.0305176,26.634796,23.983063,26.391205,2.0093548,85.42051,2010-03-09,27.84381866455078,24.467559814453125,32.427764892578125,78.8282699584961,55.53144073486328,95.26741027832031,23.769222259521484,2.1073222160339355,2.7054221630096436,1003.1262817382812,0.22948837280273438
2010-03-10 00:00:00,-4.199999999999166,-38.499999999995396,0.0,0.0,0.34114075,0.41719055,0.22529602,0.32562256,100339.33,1003.3933,297.0938,299.7523,1.441336e+06,400.37112,0.0,0.0,299.34665,-1.6488342,-2.3335743,26.602295,23.943817,26.196655,2.8573105,85.38258,2010-03-10,27.897781372070312,25.469757080078125,31.8895263671875,76.99422454833984,56.994991302490234,88.32369232177734,20.729949951171875,1.0357052087783813,2.9780311584472656,1002.7667846679688,0.22521845996379852
2010-03-11 00:00:00,-4.199999999999166,-38.499999999995396,-1.4901161e-08,-1.4901161e-05,0.33833313,0.4169922,0.21754456,0.32539368,100317.15,1003.1715,296.43158,299.0524,1.377092e+06,382.52554,0.0,0.0,298.44226,-0.9021301,-2.3558197,25.902405,23.281586,25.292267,2.5226426,85.50453,2010-03-11,27.671987533569336,23.765899658203125,32.524139404296875,75.36612701416016,48.665809631347656,96.17337799072266,21.909828186035156,0.2859854996204376,2.266345739364624,1001.8056030273438,0.2131226807832718
2010-03-12 00:00:00,-4.199999999999166,-38.499999999995396,-2.0634616e-08,-2.0634616e-05,0.3352356,0.4167633,0.20191956,0.3250885,100107.84,1001.0784,296.71002,299.46564,1.420692e+06,394.63666,0.0,0.0,299.0862,-1.4564819,-2.220086,26.315643,23.560028,25.936218,2.6552067,84.85541,2010-03-12,28.20701026916504,24.734222412109375,32.526702880859375,76.86465454101562,55.33930206298828,94.0396957397461,22.622732162475586,0.5540939569473267,2.6533050537109375,1001.9315795898438,0.19938087463378906
2010-03-13 00:00:00,-4.199999999999166,-38.499999999995396,0.0,0.0,0.3323059,0.41653442,0.19294739,0.32478333,100370.74,1003.7074,297.2048,300.2185,1.468136e+06,407.81555,0.0,0.0,299.90213,-2.151184,-1.6642075,27.068512,24.05481,26.752136,2.7197757,83.63136,2010-03-13,28.76704978942871,26.036285400390625,33.013519287109375,72.39109802246094,48.106727600097656,88.42952728271484,21.941865921020508,0.3139704465866089,3.3632400035858154,1003.6434936523438,0.19006220996379852
2010-03-14 00:00:00,-4.199999999999166,-38.499999999995396,0.0,0.0,0.32946777,0.4163208,0.1824646,0.32447815,100534.36,1005.34357,296.88785,300.1938,1.462868e+06,406.35223,0.0,0.0,299.89056,-1.9458313,-1.3134308,27.043793,23.737854,26.74057,2.3476286,82.17318,2010-03-14,27.801610946655273,24.915313720703125,31.236602783203125,78.46846771240234,60.854549407958984,94.18399047851562,19.886444091796875,1.696649193763733,3.3498942852020264,1004.5142211914062,0.18685214221477509
2010-03-15 00:00:00,-4.199999999999166,-38.499999999995396,2.3543835e-06,0.0023543835,0.32731628,0.4161377,0.19343567,0.3243103,100554.42,1005.5442,296.57825,299.7896,1.507492e+06,418.74777,0.0,0.0,299.78845,-2.616745,-0.107284546,26.639618,23.428253,26.638458,2.6189435,82.59314,2010-03-15,28.23138427734375,24.705230712890625,33.076568603515625,76.14335632324219,53.797576904296875,89.23152160644531,22.80584716796875,2.5471723079681396,3.551246404647827,1003.3901977539062,0.2075653076171875
2010-03-16 00:00:00,-4.199999999999166,-38.499999999995396,0.0,0.0,0.32499695,0.4159088,0.20352173,0.3240204,100325.03,1003.2503,297.54456,300.53668,1.490588e+06,414.05222,0.0,0.0,300.17847,-2.862442,-0.9563341,27.386688,24.394562,27.028473,3.017971,83.77559,2010-03-16,29.20705223083496,25.721160888671875,34.695587158203125,67.34210968017578,34.0705451965332,85.59093475341797,27.24451446533203,0.07587075233459473,4.24535608291626,1002.7807006835938,0.19653256237506866
2010-03-17 00:00:00,-4.199999999999166,-38.499999999995396,0.0,0.0,0.32214355,0.41563416,0.18331909,0.32359314,100293.09,1002.9309,296.21466,300.3966,1.461716e+06,406.03223,0.0,0.0,300.0501,-3.2938538,-1.5900383,27.246613,23.064667,26.900116,3.6575532,77.97209,2010-03-17,28.781158447265625,25.663421630859375,33.277740478515625,66.64290618896484,46.02604293823242,81.6236572265625,24.324535369873047,0.12788176536560059,3.806887626647949,1002.9678344726562,0.1793956756591797
2010-03-18 00:00:00,-4.199999999999166,-38.499999999995396,0.0,0.0,0.31967163,0.41539,0.1724701,0.32322693,100348.95,1003.4895,295.7218,299.84137,1.40518e+06,390.3278,0.0,0.0,299.3615,-2.0751648,-1.8319397,26.691376,22.571808,26.211517,2.768088,78.185234,2010-03-18,28.675514221191406,25.091583251953125,33.669769287109375,68.6409912109375,43.28703689575195,89.5959243774414,24.315832138061523,0.05504488945007324,2.8035430908203125,1003.6454467773438,0.17008273303508759
2010-03-19 00:00:00,-4.199999999999166,-38.499999999995396,0.0,0.0,0.31721497,0.41513062,0.16525269,0.3228302,100532.61,1005.3261,296.36737,300.09906,1.429564e+06,397.1011,0.0,0.0,299.8833,-1.8743591,-1.8347626,26.949066,23.217377,26.733307,2.6228945,80.07957,2010-03-19,26.866281509399414,24.056365966796875,29.93377685546875,80.67547607421875,66.90310668945312,93.07034301757812,17.7957706451416,8.606821060180664,2.6563470363616943,1004.9821166992188,0.2100372314453125
2010-03-20 00:00:00,-4.199999999999166,-38.499999999995396,1.9490719e-05,0.019490719,0.31611633,0.4149933,0.25830078,0.32273865,100540.36,1005.40356,297.1126,299.1905,1.486536e+06,412.92667,0.0,0.0,298.8537,-1.8745575,-1.0098877,26.040497,23.962616,25.703705,2.1292813,88.35829,2010-03-20,26.658910751342773,24.038848876953125,29.994232177734375,83.60022735595703,65.18215942382812,96.42113494873047,17.928747177124023,3.0924856662750244,2.0315628051757812,1004.1864624023438,0.2679208219051361
2010-03-21 00:00:00,-4.199999999999166,-38.499999999995396,3.6358833e-06,0.0036358833,0.31510925,0.4148407,0.27441406,0.32261658,100462.83,1004.6283,296.84058,299.07767,1.500608e+06,416.83554,0.0,0.0,298.69403,-1.4059448,-1.4533386,25.927673,23.690582,25.544037,2.0220964,87.50713,2010-03-21,26.598411560058594,24.052642822265625,30.380889892578125,82.88894653320312,66.43297576904297,93.84202575683594,15.410922050476074,3.6231279373168945,1.7012501955032349,1003.564697265625,0.28653717041015625
2010-03-22 00:00:00,-4.199999999999166,-38.499999999995396,0.00050112605,0.50112605,0.3142395,0.4146881,0.30122375,0.3224945,100447.12,1004.4712,296.85596,299.10788,1.49106e+06,414.18332,0.0,0.0,298.22406,-1.3307648,-0.9857998,25.957886,23.705963,25.074066,1.6561208,87.43181,2010-03-22,26.69951820373535,23.888580322265625,29.710113525390625,83.00714874267578,67.21708679199219,97.57818603515625,18.212343215942383,4.258650779724121,2.0195558071136475,1003.1859741210938,0.32184919714927673
2010-03-23 00:00:00,-4.199999999999166,-38.499999999995396,8.493662e-07,0.0008493662,0.31359863,0.41453552,0.32359314,0.32237244,100351.06,1003.5106,297.3877,299.42578,1.518724e+06,421.86777,0.0,0.0,299.0166,-1.1399689,-0.20500374,26.275787,24.237701,25.866608,1.1582555,88.58889,2010-03-23,27.779266357421875,24.459442138671875,32.333343505859375,75.69249725341797,48.875545501708984,93.23853302001953,24.680343627929688,0.8208781480789185,2.727433204650879,1002.7454223632812,0.3163350522518158
2010-03-24 00:00:00,-4.199999999999166,-38.499999999995396,0.0,0.0,0.3123169,0.41430664,0.2939911,0.32206726,100276.53,1002.7653,296.64014,299.1835,1.447004e+06,401.94556,0.0,0.0,298.39062,-0.53437805,-1.442563,26.033508,23.490143,25.240631,1.5383589,85.91811,2010-03-24,27.12750816345215,24.531341552734375,30.974212646484375,80.52922821044922,64.45118713378906,92.10327911376953,18.495880126953125,2.567797899246216,1.9727123975753784,1002.23291015625,0.3001594543457031
2010-03-25 00:00:00,-4.199999999999166,-38.499999999995396,0.0,0.0,0.31141663,0.4141388,0.2987671,0.3218994,100235.24,1002.3524,297.29828,298.92703,1.428724e+06,396.86777,0.0,0.0,298.27368,-0.7404938,-1.6360626,25.777039,24.148285,25.123688,1.7958374,90.75144,2010-03-25,26.52669334411621,23.751739501953125,29.996612548828125,85.2164306640625,68.89862060546875,95.22492218017578,15.924453735351562,1.1930465698242188,1.7327367067337036,1002.33154296875,0.2987893521785736
2010-03-26 00:00:00,-4.199999999999166,-38.499999999995396,0.000110179186,0.110179186,0.3106537,0.41397095,0.2921753,0.32176208,100394.92,1003.9492,297.1999,299.14386,1.503312e+06,417.58667,0.0,0.0,298.7619,-1.0516968,-0.6743536,25.993866,24.049896,25.611908,1.2493274,89.06752,2010-03-26,26.26161766052246,23.734222412109375,29.91656494140625,82.96587371826172,66.39754486083984,94.42037200927734,16.17841148376465,2.8659989833831787,1.5249007940292358,1003.1676635742188,0.30286407470703125
2010-03-27 00:00:00,-4.199999999999166,-38.499999999995396,2.6226044e-06,0.0026226044,0.30995178,0.41381836,0.30210876,0.32162476,100358.375,1003.58374,297.22546,298.7282,1.452576e+06,403.49335,0.0,0.0,298.1249,-0.87867737,0.17773438,25.578217,24.07547,24.974915,0.89647275,91.42689,2010-03-27,26.45049476623535,23.642730712890625,29.957244873046875,84.3576431274414,66.60247802734375,96.42701721191406,19.465452194213867,2.715059995651245,2.0660059452056885,1002.673828125,0.30604806542396545
2010-03-28 00:00:00,-4.199999999999166,-38.499999999995396,6.005168e-06,0.006005168,0.30923462,0.41366577,0.31048584,0.32147217,100378.41,1003.78406,296.9738,299.00574,1.4933e+06,414.80554,0.0,0.0,298.72134,-2.073761,-0.29189682,25.855743,23.823792,25.57135,2.0942035,88.58714,2010-03-28,26.256723403930664,24.259674072265625,28.889495849609375,85.26544189453125,72.25775909423828,95.5455093383789,14.79962158203125,5.35908317565918,2.150710344314575,1002.7959594726562,0.3244069516658783
2010-03-29 00:00:00,-4.199999999999166,-38.499999999995396,1.5437603e-05,0.015437603,0.309021,0.4135437,0.35562134,0.32144165,100398.81,1003.9881,296.9675,298.41486,1.49104e+06,414.17776,0.0,0.0,298.11554,-1.1629791,0.33773327,25.264862,23.817505,24.965546,1.2110261,91.71215,2010-03-29,26.3499755859375,24.203338623046875,29.3380126953125,85.34036254882812,68.38439178466797,95.54452514648438,15.036483764648438,6.149226188659668,1.5857901573181152,1003.3796997070312,0.37517547607421875
2010-03-30 00:00:00,-4.199999999999166,-38.499999999995396,2.9802322e-08,2.9802322e-05,0.31072998,0.4134369,0.4030304,0.32139587,100445.72,1004.4572,297.48148,298.90594,1.48552e+06,412.64444,0.0,0.0,298.13242,-0.6127167,-0.7973089,25.75595,24.331482,24.982422,1.0055462,91.86765,2010-03-30,26.62335777282715,24.214752197265625,29.5966796875,85.0367431640625,69.31938934326172,96.0967788696289,16.349075317382812,4.257622241973877,2.1526477336883545,1003.0479125976562,0.4122282564640045
2010-03-31 00:00:00,-4.199999999999166,-38.499999999995396,0.00037530065,0.37530065,0.3159485,0.41331482,0.41374207,0.3213501,100332.2,1003.322,297.46277,299.1172,1.515556e+06,420.9878,0.0,0.0,298.7088,-1.4508972,-0.8519592,25.967194,24.312775,25.558807,1.682539,90.62485,2010-03-31,26.812530517578125,24.022491455078125,30.59259033203125,86.57516479492188,70.13511657714844,97.77422332763672,20.47367286682129,5.85532808303833,2.421318292617798,1001.801513671875,0.43444380164146423
2010-04-01 00:00:00,-4.199999999999166,-38.499999999995396,1.4007092e-06,0.0014007092,0.32655334,0.41316223,0.41459656,0.3212433,100124.94,1001.2494,297.80615,299.64322,1.506908e+06,418.58554,0.0,0.0,298.89023,-1.362854,-0.95477295,26.493225,24.656158,25.740234,1.66402,89.67762,2010-04-01,26.979948043823242,24.747039794921875,29.6900634765625,85.29672241210938,69.97213745117188,94.84622192382812,17.76276397705078,4.497056007385254,2.3579256534576416,1000.8781127929688,0.42152467370033264
2010-04-02 00:00:00,-4.199999999999166,-38.499999999995396,1.9250438e-06,0.0019250438,0.33172607,0.41304016,0.42126465,0.32118225,100198.34,1001.98346,297.3968,299.1331,1.512408e+06,420.11334,0.0,0.0,298.51666,-0.8758545,-0.6584101,25.983093,24.246796,25.366669,1.0957303,90.18257,2010-04-02,26.98287010192871,24.109130859375,30.886505126953125,85.82596588134766,71.664306640625,97.39083099365234,21.381683349609375,4.076630115509033,1.887639045715332,1001.0576171875,0.43280157446861267
2010-04-03 00:00:00,-4.199999999999166,-38.499999999995396,6.0796738e-06,0.0060796738,0.33976746,0.41288757,0.40963745,0.32104492,100249.75,1002.4975,297.95273,299.34003,1.47208e+06,408.9111,0.0,0.0,298.69,-0.89372253,-0.74064636,26.190033,24.802734,25.540009,1.1607312,92.097404,2010-04-03,27.0379638671875,23.922760009765625,30.658172607421875,83.89098358154297,66.77672576904297,94.49946594238281,20.18666648864746,5.853504180908203,1.992554783821106,1002.171630859375,0.42415937781333923
2010-04-04 00:00:00,-4.199999999999166,-38.499999999995396,8.6426735e-07,0.00086426735,0.34458923,0.41275024,0.43200684,0.32099915,100311.53,1003.1153,297.4654,299.42273,1.501004e+06,416.94556,0.0,0.0,298.72717,-0.9076843,-1.361206,26.272736,24.3154,25.577179,1.6360846,89.01813,2010-04-04,26.74127769470215,23.889617919921875,30.263031005859375,85.51577758789062,68.76377868652344,99.19239044189453,18.159446716308594,5.960151672363281,1.8931993246078491,1002.9196166992188,0.4522031247615814
2010-04-05 00:00:00,-4.199999999999166,-38.499999999995396,1.5944242e-06,0.0015944242,0.36044312,0.41261292,0.4247589,0.3209381,100341.1,1003.411,297.706,299.29074,1.484816e+06,412.44888,0.0,0.0,298.71503,-1.315033,-0.7830353,26.140747,24.556,25.565033,1.5305084,91.014915,2010-04-05,27.527420043945312,24.600677490234375,31.236541748046875,81.64420318603516,60.762481689453125,96.17668914794922,21.063880920410156,2.1834404468536377,2.4629628658294678,1002.12939453125,0.41819825768470764
2010-04-06 00:00:00,-4.199999999999166,-38.499999999995396,0.0,0.0,0.3618927,0.41246033,0.40289307,0.32087708,100195.86,1001.9586,297.96588,299.42123,1.463224e+06,406.4511,0.0,0.0,298.66428,-1.2474976,-0.85572815,26.27124,24.815887,25.514282,1.5127858,91.72902,2010-04-06,27.10882568359375,24.941864013671875,29.75799560546875,85.787109375,71.90487670898438,94.91877746582031,19.096506118774414,3.811347484588623,2.285482883453369,1001.108642578125,0.40732765197753906
2010-04-07 00:00:00,-4.199999999999166,-38.499999999995396,5.438924e-05,0.05438924,0.36242676,0.412323,0.41448975,0.32086182,100150.3,1001.503,297.34912,299.1308,1.489376e+06,413.71555,0.0,0.0,298.57254,-0.99160767,-0.33572388,25.980804,24.199127,25.422546,1.0468984,89.937546,2010-04-07,26.585168838500977,24.168914794921875,29.207977294921875,85.82964324951172,70.94183349609375,97.11940002441406,15.609647750854492,5.958062171936035,1.6597046852111816,1000.75830078125,0.4281005859375
2010-04-08 00:00:00,-4.199999999999166,-38.499999999995396,5.7435594e-05,0.057435594,0.3675537,0.41223145,0.4480133,0.32092285,100254.42,1002.5442,297.18677,298.9803,1.511852e+06,419.9589,0.0,0.0,298.46777,0.18191528,-1.720808,25.830292,24.036774,25.31778,1.7303969,89.86273,2010-04-08,27.000036239624023,24.592071533203125,30.769317626953125,84.8606948852539,68.1982192993164,95.61183166503906,20.039663314819336,1.2000833749771118,1.26947021484375,1001.5773315429688,0.43037542700767517
2010-04-09 00:00:00,-4.199999999999166,-38.499999999995396,3.3282326e-05,0.033282325,0.37052917,0.41207886,0.41159058,0.32086182,100350.625,1003.5062,297.50745,299.28174,1.529752e+06,424.93112,0.0,0.0,298.8061,-0.6718559,-0.97322845,26.131744,24.357452,25.656097,1.182609,89.9883,2010-04-09,26.872802734375,24.314605712890625,30.955108642578125,85.334716796875,68.2580795288086,96.60221862792969,19.746122360229492,8.33328914642334,1.2437189817428589,1003.1356811523438,0.43102583289146423
2010-04-10 00:00:00,-4.199999999999166,-38.499999999995396,0.001311779,1.311779,0.37605286,0.41192627,0.48213196,0.32081604,100517.41,1005.1741,297.34164,298.82782,1.52144e+06,422.62222,0.0,0.0,298.7179,0.28556824,-0.34742737,25.677826,24.19165,25.567902,0.44972768,91.52398,2010-04-10,24.964101791381836,24.01202392578125,27.23211669921875,91.75814056396484,77.52720642089844,97.05403900146484,6.208682060241699,19.514331817626953,1.239019751548767,1004.0205688476562,0.4972775876522064
2010-04-11 00:00:00,-4.199999999999166,-38.499999999995396,0.00019777752,0.19777752,0.45005798,0.41186523,0.48789978,0.32167053,100453.05,1004.53046,296.48615,298.13477,1.530884e+06,425.24554,0.0,0.0,297.8253,-0.73506165,0.1242218,24.984772,23.336151,24.675293,0.7454842,90.58937,2010-04-11,25.5732364654541,23.797332763671875,28.597991943359375,88.52887725830078,73.3012466430664,96.96470642089844,12.220024108886719,15.316733360290527,1.4691343307495117,1002.2459106445312,0.4886970520019531
2010-04-12 00:00:00,-4.199999999999166,-38.499999999995396,7.3462725e-06,0.0073462725,0.4875641,0.4118042,0.48181152,0.3264923,100313.41,1003.13403,297.00323,297.8599,1.49426e+06,415.07224,0.0,0.0,297.40717,0.8526764,0.14877701,24.7099,23.853241,24.257172,0.86555856,94.998604,2010-04-12,25.425222396850586,23.224273681640625,28.637176513671875,88.43670654296875,74.28477478027344,97.70401000976562,13.214181900024414,6.532503604888916,1.2585704326629639,1001.9923706054688,0.49499258399009705
2010-04-13 00:00:00,-4.199999999999166,-38.499999999995396,0.000101178885,0.101178885,0.4821167,0.41171265,0.4937744,0.3325653,100339.07,1003.3907,297.0831,298.14093,1.499068e+06,416.40778,0.0,0.0,297.67255,0.44621277,0.82293797,24.990936,23.933105,24.522552,0.9361265,93.86906,2010-04-13,26.455331802368164,22.934173583984375,30.611846923828125,82.65653228759766,60.596435546875,97.99156951904297,18.97203254699707,1.4266520738601685,2.0956053733825684,1002.700439453125,0.47911134362220764
2010-04-14 00:00:00,-4.199999999999166,-38.499999999995396,1.4901161e-08,1.4901161e-05,0.46975708,0.41159058,0.45889282,0.3367157,100399.21,1003.9921,297.2732,298.8775,1.460736e+06,405.76,0.0,0.0,297.7554,-1.2232819,-0.1296997,25.727509,24.1232,24.605408,1.2301384,90.881256,2010-04-14,27.477502822875977,24.512451171875,31.13720703125,79.64312744140625,58.946197509765625,95.0530014038086,22.428659439086914,0.16896186769008636,2.2203025817871094,1002.9677124023438,0.4464454650878906
2010-04-15 00:00:00,-4.199999999999166,-38.499999999995396,2.9685907e-09,2.9685907e-06,0.45570374,0.411438,0.42471313,0.3388672,100351.55,1003.51544,297.35333,298.6953,1.440364e+06,400.1011,0.0,0.0,297.6896,-0.62364197,-0.88415813,25.545319,24.203339,24.539612,1.0819727,92.31047,2010-04-15,27.378875732421875,24.169921875,31.32879638671875,80.7752685546875,58.91438293457031,95.16230773925781,22.262235641479492,0.5476087331771851,2.637568235397339,1002.2877807617188,0.41887155175209045
2010-04-16 00:00:00,-4.199999999999166,-38.499999999995396,1.4305115e-06,0.0014305115,0.44351196,0.41130066,0.40081787,0.3400421,100276.84,1002.76843,297.91003,299.26996,1.487552e+06,413.2089,0.0,0.0,298.48434,-1.0440826,0.12750244,26.119965,24.76004,25.33435,1.0518391,92.24392,2010-04-16,26.546083450317383,24.303009033203125,30.042877197265625,86.95655059814453,70.85977172851562,95.81716918945312,15.45160961151123,10.970624923706055,2.0343596935272217,1002.317626953125,0.4527791440486908
2010-04-17 00:00:00,-4.199999999999166,-38.499999999995396,0.00040993094,0.40993094,0.44844055,0.4112091,0.49009705,0.3410492,100365.266,1003.65265,297.09656,298.94107,1.526372e+06,423.99222,0.0,0.0,298.31543,-1.2618408,-0.5604706,25.791077,23.946564,25.165436,1.3807133,89.58517,2010-04-17,25.9930419921875,23.699005126953125,28.872161865234375,89.08462524414062,74.97079467773438,98.58143615722656,13.685983657836914,14.357405662536621,1.955580234527588,1003.2710571289062,0.4780387878417969
2010-04-18 00:00:00,-4.199999999999166,-38.499999999995396,0.00084647536,0.84647536,0.48657227,0.4111328,0.48228455,0.3469696,100485.75,1004.8575,297.02698,298.71686,1.513664e+06,420.46222,0.0,0.0,298.0664,-2.8345795,1.0488892,25.566864,23.876984,24.916412,3.0224178,90.40478,2010-04-18,26.092355728149414,23.845062255859375,29.30718994140625,87.31645965576172,70.93054962158203,96.53750610351562,15.189645767211914,16.466949462890625,2.3405096530914307,1004.4923706054688,0.494403213262558
2010-04-19 00:00:00,-4.199999999999166,-38.499999999995396,0.0015750835,1.5750835,0.5170288,0.41105652,0.4685974,0.35606384,100611.09,1006.11096,297.04416,297.9679,1.538272e+06,427.2978,0.0,0.0,297.75217,-1.5074615,-0.030792236,24.817902,23.894165,24.602173,1.507776,94.62072,2010-04-19,26.575349807739258,23.520172119140625,30.66607666015625,84.0816421508789,64.58460998535156,98.06295013427734,18.793527603149414,9.54145622253418,2.1817128658294678,1004.326171875,0.45952796936035156
2010-04-20 00:00:00,-4.199999999999166,-38.499999999995396,5.364418e-06,0.005364418,0.4701233,0.41098022,0.45578003,0.37654114,100440.125,1004.40125,297.483,299.62103,1.530312e+06,425.08667,0.0,0.0,298.69098,-1.684967,-0.18632507,26.471039,24.333008,25.540985,1.6952378,88.076454,2010-04-20,27.5643310546875,24.379913330078125,31.48016357421875,80.8005599975586,57.627357482910156,95.2842788696289,21.81633949279785,3.1213343143463135,2.6514012813568115,1002.712890625,0.465319961309433
2010-04-21 00:00:00,-4.199999999999166,-38.499999999995396,0.0,0.0,0.46235657,0.4108734,0.44636536,0.37809753,100388.75,1003.8875,297.5415,299.41144,1.49418e+06,415.05,0.0,0.0,298.52032,-1.2422485,-0.45954895,26.261444,24.39151,25.37033,1.3245251,89.48421,2010-04-21,27.290395736694336,24.726531982421875,30.554931640625,83.8431396484375,66.56661224365234,95.15142822265625,20.325538635253906,1.8357127904891968,2.034186840057373,1002.9788208007812,0.44870057702064514
2010-04-22 00:00:00,-4.199999999999166,-38.499999999995396,1.7811544e-08,1.7811544e-05,0.45391846,0.4107666,0.4340515,0.37908936,100345.53,1003.4553,297.5623,299.64523,1.529696e+06,424.91556,0.0,0.0,299.02496,-1.1525726,0.22873306,26.49524,24.412292,25.87497,1.17505,88.369354,2010-04-22,27.10019874572754,24.705169677734375,30.633544921875,83.51854705810547,64.40897369384766,94.62468719482422,17.286996841430664,6.9284257888793945,2.156811475753784,1003.2249145507812,0.4591636657714844
2010-04-23 00:00:00,-4.199999999999166,-38.499999999995396,0.0039793258,3.9793258,0.45262146,0.4106903,0.5192871,0.37980652,100496.67,1004.96674,296.7016,298.49704,1.519292e+06,422.02554,0.0,0.0,297.91638,-1.4210205,-0.26535034,25.347046,23.551605,24.766388,1.445583,89.816826,2010-04-23,26.76755714416504,24.193145751953125,30.5316162109375,85.63736724853516,70.98746490478516,97.07445526123047,17.916484832763672,9.988773345947266,2.48061203956604,1003.422119140625,0.4684225618839264
2010-04-24 00:00:00,-4.199999999999166,-38.499999999995396,0.0,0.0,0.47380066,0.410614,0.45721436,0.383255,100405.08,1004.0508,298.00995,299.4511,1.5414e+06,428.16666,0.0,0.0,298.88614,-0.851532,0.43246555,26.301117,24.859955,25.736145,0.9550566,91.808495,2010-04-24,27.661046981811523,24.53570556640625,31.718170166015625,77.95452117919922,54.70630645751953,94.21636199951172,23.78497314453125,0.18588009476661682,2.982905626296997,1003.074462890625,0.4450289309024811
2010-04-25 00:00:00,-4.199999999999166,-38.499999999995396,8.5333886e-07,0.00085333886,0.45977783,0.4105072,0.42225647,0.38461304,100395.29,1003.9529,297.45093,299.5221,1.456336e+06,404.53778,0.0,0.0,298.2447,-1.831131,-0.010379791,26.3721,24.300934,25.094696,1.8311604,88.42143,2010-04-25,27.49869728088379,24.468719482421875,31.476043701171875,76.6799545288086,54.41615676879883,88.87877655029297,23.02217674255371,0.0540277324616909,3.2854678630828857,1002.6279907226562,0.4133059084415436
2010-04-26 00:00:00,-4.199999999999166,-38.499999999995396,0.0,0.0,0.4469757,0.41038513,0.3949585,0.3850708,100371.86,1003.71857,297.204,299.01312,1.451864e+06,403.29556,0.0,0.0,297.769,-0.88456726,-0.19186401,25.863129,24.054016,24.619019,0.9051359,89.78111,2010-04-26,27.666067123413086,24.487274169921875,31.99835205078125,76.47508239746094,51.430477142333984,93.45406341552734,23.736591339111328,0.7115511894226074,2.6022050380706787,1002.7702026367188,0.39253363013267517
2010-04-27 00:00:00,-4.199999999999166,-38.499999999995396,0.0,0.0,0.4358368,0.4102478,0.37464905,0.38500977,100432.836,1004.32837,296.6776,298.96838,1.447796e+06,402.16556,0.0,0.0,297.95074,-1.2066345,-1.1995716,25.81839,23.527618,24.80075,1.701452,87.21498,2010-04-27,27.150541305541992,24.111083984375,31.206512451171875,80.40892791748047,58.6715087890625,94.45421600341797,20.072803497314453,1.6947269439697266,2.495361089706421,1003.8410034179688,0.3817342221736908
2010-04-28 00:00:00,-4.199999999999166,-38.499999999995396,0.0,0.0,0.4275055,0.41015625,0.37127686,0.38487244,100446.36,1004.4636,297.45245,299.34125,1.524352e+06,423.43112,0.0,0.0,298.65558,-1.0832672,-0.82630825,26.191254,24.30246,25.505585,1.3624438,89.37791,2010-04-28,27.588781356811523,24.801666259765625,31.49127197265625,79.17346954345703,57.31077194213867,93.2386703491211,20.82854652404785,0.5653500556945801,2.706449270248413,1003.354736328125,0.3682823181152344
2010-04-29 00:00:00,-4.199999999999166,-38.499999999995396,0.0,0.0,0.4196167,0.41003418,0.35264587,0.38453674,100447.05,1004.47046,297.29385,298.98932,1.446932e+06,401.92557,0.0,0.0,298.04398,-1.1834869,-0.90906715,25.839325,24.14386,24.893982,1.4923285,90.39346,2010-04-29,26.8833065032959,24.010772705078125,30.275299072265625,83.53815460205078,65.2129135131836,96.77652740478516,15.686495780944824,3.4758448600769043,1.5333194732666016,1003.9658813476562,0.37538909912109375
2010-04-30 00:00:00,-4.199999999999166,-38.499999999995396,0.0,0.0,0.4146576,0.4099579,0.3768921,0.38433838,100427.67,1004.27673,297.13828,299.17773,1.482004e+06,411.6678,0.0,0.0,298.3879,-0.82170105,-1.6033249,26.02774,23.988281,25.237915,1.8016224,88.5613,2010-04-30,26.8882999420166,24.291717529296875,30.758514404296875,83.35282897949219,63.804447174072266,94.0812759399414,16.64655876159668,1.7712593078613281,1.3917542695999146,1003.431884765625,0.37778791785240173
2010-05-01 00:00:00,-4.199999999999166,-38.499999999995396,0.0,0.0,0.41023254,0.40986633,0.37661743,0.38404846,100417.3,1004.173,296.9895,299.1725,1.498532e+06,416.25888,0.0,0.0,298.26562,-0.12471008,-1.2276764,26.022491,23.839508,25.115631,1.2339942,87.80069,2010-05-01,26.731233596801758,24.01239013671875,30.734161376953125,83.37188720703125,63.61851119995117,95.14771270751953,16.15127182006836,7.504903793334961,1.56071937084198,1003.978515625,0.3976834714412689
